PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ACCTYPE,ACCDEPEND,ACCDEPENDURL,ACCDEPENDURLW
10000163,10000163,BSRDIF-B821,01,06918,0,,
10000163,10000163,BSRROF-B822,01,06917,0,,
10000163,10000163,BSRROFF-B824,01,06917,0,,
10000163,10000163,MCCF-B320,01,05701,0,,
10000163,10000163,MOSTFT-B110,01,06101,0,,
10000163,10000163,MOSTPT-B110,02,06101,0,,
10000291,10000291,K00009,01,19501,0,,
10000291,10000291,K00035,01,06101,0,,
10000291,10000291,K00065,01,00701,0,,
10000291,10000291,K00065,01,00601,0,,
10000291,10000291,K00065,01,03401,0,,
10000291,10000291,K00082,01,11102,0,,
10000291,10000291,K00102,01,09903,0,,
10000291,10000291,K00104,01,10101,0,,
10000291,10000291,K00106,01,12201,0,,
10000291,10000291,K00108,01,11106,0,,
10000291,10000291,K00109,01,11105,0,,
10000291,10000291,K00116,01,04401,0,,
10000291,10000291,K00119,01,11103,0,,
10000291,10000291,K00123,01,01110,0,,
10000291,10000291,K00123,01,09402,0,,
10000291,10000291,K00127,01,14101,0,,
10000291,10000291,K00127,01,02801,0,,
10000291,10000291,K00128,01,05601,0,,
10000291,10000291,K00132,01,05601,0,,
10000291,10000291,K00139,01,13401,0,,
10000291,10000291,K00142,01,09903,0,,
10000291,10000291,K00143,01,12101,0,,
10000291,10000291,K00143,01,00102,0,,
10000291,10000291,K00144,01,02801,0,,
10000291,10000291,K00144,01,14101,0,,
10000291,10000291,K00145,01,12201,0,,
10000291,10000291,K00147,01,02801,0,,
10000291,10000291,K00147,01,12201,0,,
10000291,10000291,K00150,02,06905,0,,
10000291,10000291,K00157,01,02001,0,,
10000291,10000291,K00158,01,02001,0,,
10000291,10000291,K00162,01,02801,0,,
10000291,10000291,K00162,01,12201,0,,
10000291,10000291,K00163,01,13401,0,,
10000291,10000291,K00170,01,09402,0,,
10000291,10000291,K00170,01,01110,0,,
10000291,10000291,K00179,01,10101,0,,
10000291,10000291,K00182,01,16401,0,,
10000291,10000291,K00182,01,13601,0,,
10000291,10000291,K00187,02,06101,0,,
10000291,10000291,K00188,01,07301,0,,
10000291,10000291,K00188,01,13401,0,,
10000291,10000291,K00189,01,13401,0,,
10000291,10000291,K00191,01,13401,0,,
10000291,10000291,K00193,01,01801,0,,
10000291,10000291,K00193,01,16701,0,,
10000291,10000291,K00194,01,01801,0,,
10000291,10000291,K00194,01,16701,0,,
10000291,10000291,K00199,01,06101,0,,
10000291,10000291,K00200,01,05601,0,,
10000291,10000291,K00201,01,05601,0,,
10000291,10000291,K00202,01,05601,0,,
10000291,10000291,K00205,02,06101,0,,
10000291,10000291,K00211,01,12101,0,,
10000291,10000291,K00211,01,00102,0,,
10000291,10000291,K00212,01,13401,0,,
10000291,10000291,K00212,01,07301,0,,
10000291,10000291,K00225,01,07301,0,,
10000291,10000291,K00225,01,13401,0,,
10000291,10000291,K00249,01,05601,0,,
10000291,10000291,K00283,02,12201,0,,
10000291,10000291,K00283,02,02801,0,,
10000291,10000291,K00289,02,14101,0,,
10000291,10000291,K00289,02,02801,0,,
10000291,10000291,K00300,01,06909,0,,
10000291,10000291,K00306,01,04401,0,,
10000291,10000291,K00309,01,13401,0,,
10000291,10000291,K00322,02,12201,0,,
10000291,10000291,K00323,01,13401,0,,
10000291,10000291,K00324,01,13401,0,,
10000291,10000291,K00372,01,06907,0,,
10000291,10000291,K00381,01,05901,0,,
10000291,10000291,K00382,01,16701,0,,
10000291,10000291,K00382,01,01801,0,,
10000291,10000291,K00386,01,16101,0,,
10000291,10000291,K00387,01,16101,0,,
10000291,10000291,K00388,01,16701,0,,
10000291,10000291,K00389,01,16701,0,,
10000291,10000291,K00390,01,09402,0,,
10000291,10000291,K00390,01,01110,0,,
10000291,10000291,K00391,01,09402,0,,
10000291,10000291,K00391,01,01110,0,,
10000291,10000291,K00393,01,02001,0,,
10000291,10000291,K00394,01,02001,0,,
10000291,10000291,K00446,01,19501,0,,
10000291,10000291,K00476,01,01110,0,,
10000291,10000291,K00476,01,09402,0,,
10000291,10000291,K00478,01,09903,0,,
10000291,10000291,K00480,01,03401,0,,
10000291,10000291,K00480,01,00701,0,,
10000291,10000291,K00480,01,00601,0,,
10000291,10000291,K00481,01,00701,0,,
10000291,10000291,K00481,01,00601,0,,
10000291,10000291,K00481,01,03401,0,,
10000291,10000291,K00484,01,09402,0,,
10000291,10000291,K00484,01,01110,0,,
10000291,10000291,K00485,01,10101,0,,
10000291,10000291,K00488,01,12201,0,,
10000291,10000291,K00489,01,04401,0,,
10000291,10000291,K00490,01,04401,0,,
10000291,10000291,K00504,01,03601,0,,
10000291,10000291,K00505,01,03601,0,,
10000291,10000291,K00506,01,03601,0,,
10000291,10000291,K00517,01,09402,0,,
10000291,10000291,K00517,01,01110,0,,
10000291,10000291,K00518,01,09402,0,,
10000291,10000291,K00518,01,01110,0,,
10000291,10000291,K00519,01,14101,0,,
10000291,10000291,K00519,01,02801,0,,
10000291,10000291,K00527,01,11103,0,,
10000291,10000291,K00527,01,11102,0,,
10000291,10000291,K00531,01,02001,0,,
10000291,10000291,K00532,01,02001,0,,
10000291,10000291,K00533,01,02001,0,,
10000291,10000291,K00534,01,02001,0,,
10000291,10000291,K00536,01,12201,0,,
10000291,10000291,K00536,01,02801,0,,
10000291,10000291,K00537,01,09402,0,,
10000291,10000291,K00537,01,01110,0,,
10000291,10000291,K00538,01,09402,0,,
10000291,10000291,K00538,01,01110,0,,
10000291,10000291,K00539,01,09402,0,,
10000291,10000291,K00539,01,01110,0,,
10000291,10000291,K00540,01,16101,0,,
10000291,10000291,K00541,01,16701,0,,
10000291,10000291,K00542,01,16701,0,,
10000291,10000291,K00543,01,16701,0,,
10000291,10000291,K00544,01,16701,0,,
10000291,10000291,K00545,01,13401,0,,
10000291,10000291,K00572,01,19501,0,,
10000291,10000291,K00617,01,02001,0,,
10000291,10000291,K00618,01,11107,0,,
10000291,10000291,K00640,01,11106,0,,
10000291,10000291,K00643,01,00601,0,,
10000291,10000291,K00652,01,03501,0,,
10000291,10000291,K00673,01,03501,0,,
10000291,10000291,K00686,01,00601,0,,
10000291,10000291,K00702,01,02801,0,,
10000291,10000291,K00702,01,14101,0,,
10000291,10000291,K00703,02,02801,0,,
10000291,10000291,K00703,02,14101,0,,
10000291,10000291,K00704,01,14101,0,,
10000291,10000291,K00704,01,02801,0,,
10000291,10000291,K00705,01,12201,0,,
10000291,10000291,K00706,02,12201,0,,
10000291,10000291,K00707,01,12201,0,,
10000291,10000291,K00712,01,11105,0,,
10000291,10000291,K00719,01,18501,0,,
10000291,10000291,K00719,01,13401,0,,
10000291,10000291,K00720,01,13401,0,,
10000291,10000291,K00720,01,18501,0,,
10000291,10000291,K00721,01,18501,0,,
10000291,10000291,K00721,01,13401,0,,
10000291,10000291,K00727,01,19501,0,,
10000291,10000291,K00729,01,19501,0,,
10000291,10000291,K00730,01,19501,0,,
10000291,10000291,K00768,01,12201,0,,
10000291,10000291,K00769,02,12201,0,,
10000291,10000291,K00770,01,12201,0,,
10000291,10000291,K00785,01,06001,0,,
10000291,10000291,K00804,01,13901,0,,
10000291,10000291,K00805,01,13901,0,,
10000291,10000291,K00806,01,13901,0,,
10000291,10000291,K00815,01,20501,0,,
10000291,10000291,K00815,01,21301,0,,
10000291,10000291,K00815,02,21301,0,,
10000291,10000291,K00815,02,20501,0,,
10000291,10000291,K00855,01,20501,0,,
10000291,10000291,K00855,02,20501,0,,
10000291,10000291,K00856,01,20501,0,,
10000291,10000291,K00856,02,20501,0,,
10000291,10000291,K00857,01,20501,0,,
10000291,10000291,K00857,02,20501,0,,
10000291,10000291,K00858,01,20501,0,,
10000291,10000291,K00858,02,20501,0,,
10000291,10000291,K00873,01,20501,0,,
10000291,10000291,K00873,02,20501,0,,
10000291,10000291,K00874,01,20501,0,,
10000291,10000291,K00874,02,20501,0,,
10000291,10000291,K00924,01,02001,0,,
10000291,10000291,K00925,01,02001,0,,
10000291,10000291,K00926,01,02001,0,,
10000381,10000381,BAAct,01,16901,0,,
10000381,10000381,BAMT,01,16901,0,,
10000385,10000385,BAANP,01,13101,0,,
10000385,10000385,BAARC,01,00101,0,,
10000385,10000385,BAARC,01,02101,0,,
10000385,10000385,BAIAD,01,20001,0,,
10000385,10000385,BAMMP,01,13101,0,,
10000385,10000385,BAMMPF,01,13101,0,,
10000415,10000415,L5D310,01,12001,0,,
10000571,10000571,BAARCARCSIN,01,00102,0,,
10000571,10000571,BAARCFYARCSINFY,01,00102,0,,
10000571,10000571,BAARCSWARCSINSW,01,00102,0,,
10000712,10000712,BA_AAM,01,14901,0,,
10000712,10000712,BA_BEN,01,04401,0,,
10000712,10000712,BA_BEN,02,04401,0,,
10000712,10000712,BA_CAMM,01,08301,0,,
10000712,10000712,BA_EVE,01,08301,0,,
10000712,10000712,BA_HTI,01,08301,0,,
10000712,10000712,BA_ITB,01,14901,0,,
10000712,10000712,BA_ITB,02,14901,0,,
10000712,10000712,BA_MKT,01,03501,0,,
10000712,10000712,BA_MKT,02,03501,0,,
10000712,10000712,BSCANR,01,11102,0,,
10000712,10000712,BSCBPT,01,08301,0,,
10000712,10000712,BSCFAC,01,03401,0,,
10000712,10000712,BSCMHN,01,11102,0,,
10000712,10000712,BSCPARH,01,06909,0,,
10000712,10000712,BSCPEDH,01,02001,0,,
10000712,10000712,BSCPHY,01,06910,0,,
10000712,10000712,BSCPHY,01,04601,0,,
10000712,10000712,BSCPSEH,01,02001,0,,
10000712,10000712,BSCPSHH,01,02001,0,,
10000712,10000712,BSCPSYH,01,02001,0,,
10000712,10000712,BSCSPT,01,16101,0,,
10000712,10000712,FDGAAH,01,14901,0,,
10000712,10000712,FDGBCT,01,08301,0,,
10000712,10000712,FDGBUS,01,04401,0,,
10000712,10000712,FDGBUS,02,04401,0,,
10000712,10000712,FDGCAMM,01,08301,0,,
10000712,10000712,FDGEVE,01,08301,0,,
10000712,10000712,FDGFAC,01,03401,0,,
10000712,10000712,FDGITBH,01,14901,0,,
10000712,10000712,FDGITBH,02,14901,0,,
10000712,10000712,FDGMKT,01,03501,0,,
10000712,10000712,FDGMKT,02,03501,0,,
10000712,10000712,FDGSPT,01,16101,0,,
10000754,10000754,ET1HE601,01,09402,0,,
10000754,10000754,ET1HE603,01,09402,0,,
10000754,10000754,ET1HE604,01,09402,0,,
10000754,10000754,ET1HE605,01,09402,0,,
10000754,10000754,ET1HE606,01,09402,0,,
10000754,10000754,ET1HE607,02,09402,0,,
10000754,10000754,ET1HE608,02,09402,0,,
10000754,10000754,ET1HE609,02,09402,0,,
10000754,10000754,ET1HE610,02,09402,0,,
10000754,10000754,ET1HE611,02,09402,0,,
10000754,10000754,TH1HE0005,01,20901,0,,
10000824,10000824,BAACS_N423,01,00901,0,,
10000824,10000824,BAACS_N423,01,07501,0,,
10000824,10000824,BAACS_N423,01,03401,0,,
10000824,10000824,BAACS_N423,01,00601,0,,
10000824,10000824,BAAFS_N420,01,00901,0,,
10000824,10000824,BAAFS_N420,01,07501,0,,
10000824,10000824,BAAFS_N420,01,03401,0,,
10000824,10000824,BAAFS_N420,01,00601,0,,
10000824,10000824,BABAM2F_N200,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-business-management-2-year-accelerated-degree,
10000824,10000824,BABAM2F_N200,01,00901,0,,
10000824,10000824,BABAMES_N1L1,01,04401,0,,
10000824,10000824,BABAMES_N1L1,01,00901,0,,
10000824,10000824,BABAMES_N1L1,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-business-management-economics-0,
10000824,10000824,BABAMFS_N1N3,01,07501,0,,
10000824,10000824,BABAMFS_N1N3,01,04401,0,,
10000824,10000824,BABAMFS_N1N3,01,03401,0,,
10000824,10000824,BABAMFS_N1N3,01,00901,0,,
10000824,10000824,BABAMFS_N1N3,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-business-management-finance-0,
10000824,10000824,BABAMFS_N1N3,01,00601,0,,
10000824,10000824,BABAMS_NN12,01,04401,0,,
10000824,10000824,BABAMS_NN12,01,03501,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-business-management-2,
10000824,10000824,BABAMS_NN12,01,00901,0,,
10000824,10000824,BABAMS_NN12,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-business-management-2,
10000824,10000824,BABAMS_NN12,01,18601,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-business-management-2,
10000824,10000824,BAEMS_N820,01,18601,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-events-management,
10000824,10000824,BAEMS_N820,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-events-management,
10000824,10000824,BAEMS_N820,01,00901,0,,
10000824,10000824,BAEMS_N820,01,03501,0,,
10000824,10000824,BAEMS_N820,01,04401,0,,
10000824,10000824,BAEMS_N820,01,14901,0,,
10000824,10000824,BAFACS_N424,01,00901,0,,
10000824,10000824,BAFACS_N424,01,00601,0,,
10000824,10000824,BAFACS_N424,01,03401,0,,
10000824,10000824,BAFACS_N424,01,07501,0,,
10000824,10000824,BAFAFS_N421,01,00601,0,,
10000824,10000824,BAFAFS_N421,01,00901,0,,
10000824,10000824,BAFAFS_N421,01,03401,0,,
10000824,10000824,BAFAFS_N421,01,07501,0,,
10000824,10000824,BAFAFS_NN24,01,07501,0,,
10000824,10000824,BAFAFS_NN24,01,03401,0,,
10000824,10000824,BAFAFS_NN24,01,00901,0,,
10000824,10000824,BAFAFS_NN24,01,00601,0,,
10000824,10000824,BAFBAMES_N1L2,01,04401,0,,
10000824,10000824,BAFBAMES_N1L2,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-business-management-economics-0,
10000824,10000824,BAFBAMES_N1L2,01,00901,0,,
10000824,10000824,BAFBAMFS_N1N4,01,00901,0,,
10000824,10000824,BAFBAMFS_N1N4,01,03401,0,,
10000824,10000824,BAFBAMFS_N1N4,01,00601,0,,
10000824,10000824,BAFBAMFS_N1N4,01,04401,0,,
10000824,10000824,BAFBAMFS_N1N4,01,07501,0,,
10000824,10000824,BAFBAMFS_N1N4,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-business-management-finance-0,
10000824,10000824,BAFBAMS_N1N2,01,00901,0,,
10000824,10000824,BAFBAMS_N1N2,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-business-management-2,
10000824,10000824,BAFBAMS_N1N2,01,03501,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-business-management-2,
10000824,10000824,BAFBAMS_N1N2,01,04401,0,,
10000824,10000824,BAFBAMS_N1N2,01,18601,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-business-management-2,
10000824,10000824,BAFEMS_N821,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-events-management,
10000824,10000824,BAFEMS_N821,01,00901,0,,
10000824,10000824,BAFEMS_N821,01,03501,0,,
10000824,10000824,BAFEMS_N821,01,04401,0,,
10000824,10000824,BAFEMS_N821,01,14901,0,,
10000824,10000824,BAFEMS_N821,01,18601,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-events-management,
10000824,10000824,BAFFF_T6H4,01,16601,0,,
10000824,10000824,BAFFTVPF_FT01,01,16601,0,,
10000824,10000824,BAFF_T6H3,01,16601,0,,
10000824,10000824,BAFIS_NN23,01,00901,0,,
10000824,10000824,BAFIS_NN23,01,00601,0,,
10000824,10000824,BAFIS_NN23,01,07501,0,,
10000824,10000824,BAFIS_NN23,01,03401,0,,
10000824,10000824,BAFITHMS_N841,01,18601,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-international-tourism-hospitality-management-0,
10000824,10000824,BAFITHMS_N841,01,18401,0,,
10000824,10000824,BAFITHMS_N841,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-international-tourism-hospitality-management-0,
10000824,10000824,BAFITHMS_N841,01,00901,0,,
10000824,10000824,BAFITHMS_N841,01,08301,0,,
10000824,10000824,BAFITHMS_N841,01,14901,0,,
10000824,10000824,BAFMCAS_N596,01,03501,0,,
10000824,10000824,BAFMCPRS_N598,01,03801,0,,
10000824,10000824,BAFMCPRS_N598,01,03501,0,,
10000824,10000824,BAFMCSCS_N585,01,03501,0,,
10000824,10000824,BAFMMJF_P501,01,11401,0,,
10000824,10000824,BAFMMJF_P501,01,02101,0,,
10000824,10000824,BAFMMJF_P501,01,10801,0,,
10000824,10000824,BAFMMSJF_P506,01,10801,0,,
10000824,10000824,BAFMPF_PH11,01,16601,0,,
10000824,10000824,BAFTMS_N801,01,00901,0,,
10000824,10000824,BAFTMS_N801,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-tourism-management,
10000824,10000824,BAFTMS_N801,01,08301,0,,
10000824,10000824,BAFTMS_N801,01,18601,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-tourism-management,
10000824,10000824,BAFTMS_N801,01,18401,0,,
10000824,10000824,BAFTMS_N801,01,14901,0,,
10000824,10000824,BAFTVPF_FT00,01,16601,0,,
10000824,10000824,BAITHMS_N840,01,14901,0,,
10000824,10000824,BAITHMS_N840,01,18401,0,,
10000824,10000824,BAITHMS_N840,01,08301,0,,
10000824,10000824,BAITHMS_N840,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-international-tourism-hospitality-management-0,
10000824,10000824,BAITHMS_N840,01,00901,0,,
10000824,10000824,BAITHMS_N840,01,18601,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-international-tourism-hospitality-management-0,
10000824,10000824,BAMCAS_N592,01,03501,0,,
10000824,10000824,BAMCDSS_N583,01,03501,0,,
10000824,10000824,BAMCDSS_N583,01,18601,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-marketing-communications-digital-strategy,
10000824,10000824,BAMCPRS_N594,01,03501,0,,
10000824,10000824,BAMCPRS_N594,01,03801,0,,
10000824,10000824,BAMCSCS_N581,01,03501,0,,
10000824,10000824,BAMMJF_P500,01,02101,0,,
10000824,10000824,BAMMJF_P500,01,10801,0,,
10000824,10000824,BAMMJF_P500,01,11401,0,,
10000824,10000824,BAMMSJF_P505,01,10801,0,,
10000824,10000824,BAMPF_PH10,01,16601,0,,
10000824,10000824,BAMSPS_W391,01,10101,0,,
10000824,10000824,BASPDS_W240,01,09513,0,,
10000824,10000824,BASWF_L500,01,06921,0,,
10000824,10000824,BATMS_N800,01,00401,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-tourism-management,
10000824,10000824,BATMS_N800,01,00901,0,,
10000824,10000824,BATMS_N800,01,18601,1,https://www.bournemouth.ac.uk/study/courses/ba-hons-tourism-management,
10000824,10000824,BATMS_N800,01,14901,0,,
10000824,10000824,BATMS_N800,01,18401,0,,
10000824,10000824,BATMS_N800,01,08301,0,,
10000824,10000824,BEFMES_H304,01,09906,0,,
10000824,10000824,BEFMES_H304,01,09502,0,,
10000824,10000824,BEFMRS_H404,01,09502,0,,
10000824,10000824,BEMES_H305,01,09906,0,,
10000824,10000824,BEMES_H305,01,09502,0,,
10000824,10000824,BEMRS_H405,01,09502,0,,
10000824,10000824,BSANAHF_B740,01,11102,0,,
10000824,10000824,BSANHF_B700,01,11102,0,,
10000824,10000824,BSARCF_F400,01,20601,0,,
10000824,10000824,BSBMSCS_B940,01,07301,0,,
10000824,10000824,BSCYNAHF_B730,01,11105,0,,
10000824,10000824,BSCYNHF_B702,01,11105,0,,
10000824,10000824,BSDES_H100,01,09903,0,,
10000824,10000824,BSDES_H100,01,09502,0,,
10000824,10000824,BSECS_L100,01,07501,0,,
10000824,10000824,BSECS_L100,01,00601,0,,
10000824,10000824,BSECS_L100,01,00901,0,,
10000824,10000824,BSECS_L100,01,03401,0,,
10000824,10000824,BSEVSF_D449,01,09601,0,,
10000824,10000824,BSFANHF_B703,01,11102,0,,
10000824,10000824,BSFBMSCS_B941,01,07301,0,,
10000824,10000824,BSFECS_L101,01,07501,0,,
10000824,10000824,BSFECS_L101,01,03401,0,,
10000824,10000824,BSFECS_L101,01,00601,0,,
10000824,10000824,BSFECS_L101,01,00901,0,,
10000824,10000824,BSFFIS_F402,01,05601,0,,
10000824,10000824,BSFFSCS_F412,01,05601,0,,
10000824,10000824,BSFGDS_G600,01,19501,0,,
10000824,10000824,BSFIF_F401,01,05601,0,,
10000824,10000824,BSFMNHF_B704,01,11103,0,,
10000824,10000824,BSFMS_N505,01,03501,0,,
10000824,10000824,BSFMS_N505,01,00901,0,,
10000824,10000824,BSFMS_N505,01,18601,1,https://www.bournemouth.ac.uk/study/courses/bsc-hons-marketing,
10000824,10000824,BSFMWHF_B721,01,11106,0,,
10000824,10000824,BSFPYCS_C9B9,01,02001,0,,
10000824,10000824,BSFPYES_C813,01,02001,0,,
10000824,10000824,BSFPYFIS_C804,01,02001,0,,
10000824,10000824,BSFPYS_C801,01,02001,0,,
10000824,10000824,BSFSCF_F413,01,05601,0,,
10000824,10000824,BSFSPCS_C603,01,04401,0,,
10000824,10000824,BSFSPCS_C603,01,00901,0,,
10000824,10000824,BSFSPMS_N291,01,04401,0,,
10000824,10000824,BSFSPMS_N291,01,00901,0,,
10000824,10000824,BSGDS_G601,01,19501,0,,
10000824,10000824,BSGF_F800,01,20101,0,,
10000824,10000824,BSMNAHF_B761,01,11103,0,,
10000824,10000824,BSMNHF_B701,01,11103,0,,
10000824,10000824,BSMS_N504,01,00901,0,,
10000824,10000824,BSMS_N504,01,03501,0,,
10000824,10000824,BSMS_N504,01,18601,1,https://www.bournemouth.ac.uk/study/courses/bsc-hons-marketing,
10000824,10000824,BSMWHF_B720,01,11106,0,,
10000824,10000824,BSODPF_B991,01,06907,0,,
10000824,10000824,BSOTHF_B930,01,01701,0,,
10000824,10000824,BSOTHF_B930,01,06906,0,,
10000824,10000824,BSPDS_H101,01,09513,0,,
10000824,10000824,BSPF_C800,01,02001,0,,
10000824,10000824,BSPSHF_86G3,01,06909,0,,
10000824,10000824,BSPTHF_B160,01,06910,0,,
10000824,10000824,BSPTHF_B160,01,04601,0,,
10000824,10000824,BSPYCS_C8B9,01,02001,0,,
10000824,10000824,BSPYES_C812,01,02001,0,,
10000824,10000824,BSPYFIS_C803,01,02001,0,,
10000824,10000824,BSSCS_C602,01,04401,0,,
10000824,10000824,BSSCS_C602,01,00901,0,,
10000824,10000824,BSSPMS_N290,01,04401,0,,
10000824,10000824,BSSPMS_N290,01,00901,0,,
10000824,10000824,BSSTS_846W,01,16101,0,,
10000824,10000824,MEEDP_MEEDP,02,09901,0,,
10000824,10000824,MEEDP_MEEDP,02,09501,0,,
10000824,10000824,MEFMES_H104,01,09501,0,,
10000824,10000824,MEFMES_H104,01,09901,0,,
10000824,10000824,MEFMRS_H504,01,09501,0,,
10000824,10000824,MEMES_H105,01,09501,0,,
10000824,10000824,MEMES_H105,01,09901,0,,
10000824,10000824,MEMRS_H505,01,09501,0,,
10000840,10003863,BABRCPEEYQ_A,01,13901,0,,
10000840,10003863,BABRCPELYQ_A,01,13901,0,,
10000886,10000886,APCB001MUU,01,06201,0,,
10000886,10000886,APEG001MUU,01,09601,0,,
10000886,10000886,APEG002MUU,01,20101,0,,
10000886,10000886,H1EA008MUU,01,00102,0,,
10000886,10000886,H1EA008MUU,01,12102,0,,
10000886,10000886,J1EG003MUU,01,00601,0,,
10000886,10000886,J1EG003MUU,01,03401,0,,
10000886,10000886,J1EG004MUU,01,03401,0,,
10000886,10000886,J1EG004MUU,01,07501,0,,
10000886,10000886,J1EG004MUU,01,00601,0,,
10000886,10000886,J1EG027MUU,01,03501,1,http://www.cim.co.uk/qualifications/graduate-gateway/,
10000886,10000886,J1EG028MUU,01,00601,0,,
10000886,10000886,J1EG035MUU,01,03501,1,http://www.cim.co.uk/qualifications/graduate-gateway/,
10000886,10000886,J1EL001MUU,01,13601,0,,
10000886,10000886,J1EL001MUU,01,16401,0,,
10000886,10000886,J1EL002MUU,01,13601,0,,
10000886,10000886,J1EL002MUU,01,16401,0,,
10000886,10000886,J1EL003MUU,01,16401,0,,
10000886,10000886,J1EL003MUU,01,13601,0,,
10000886,10000886,J4EG007MUU,01,01101,0,,
10000886,10000886,J4EG007MUU,01,01111,0,,
10000886,10000886,J4EG007MUU,01,01110,0,,
10000886,10000886,J4EG011MUU,01,01101,0,,
10000886,10000886,J4EG011MUU,01,01110,0,,
10000886,10000886,J4EG011MUU,01,01111,0,,
10000886,10000886,J4EG040MUU,01,01111,0,,
10000886,10000886,J4EG040MUU,01,01101,0,,
10000886,10000886,J4EG040MUU,01,01110,0,,
10000886,10000886,J4EG041MUU,01,01101,0,,
10000886,10000886,J4EG042MUU,01,01101,0,,
10000886,10000886,J4EG047MUU,01,01101,0,,
10000886,10000886,K1DA001EUU,01,13901,0,,
10000886,10000886,K1EG003EUU,01,01801,0,,
10000886,10000886,K1EG009EUU,01,16701,0,,
10000886,10000886,K2DA053FUU,01,13901,0,,
10000886,10000886,K2DA054FUU,01,13901,0,,
10000886,10000886,K7EA004EUU,01,10801,0,,
10000886,10000886,K7EG005EUU,01,16701,0,,
10000886,10000886,K7EG007EUU,01,16701,0,,
10000886,10000886,K7EG008EUU,01,16701,0,,
10000886,10000886,L1EA033FUU,01,02001,1,http://www.bps.org.uk/careers-education-training/accredited-courses-training-programmes/accredited-courses-training-progra,
10000886,10000886,L1EA034FUU,01,02001,1,http://www.bps.org.uk/careers-education-training/accredited-courses-training-programmes/accredited-courses-training-progra,
10000886,10000886,L1EG001FUU,01,06921,0,,
10000886,10000886,L1EG004FUU,01,02001,0,,
10000886,10000886,L1EG005FUU,01,02001,0,,
10000886,10000886,L2EG001EUU,01,04601,0,,
10000886,10000886,L2EG001EUU,01,06910,0,,
10000886,10000886,L2EG002EUU,01,06903,0,,
10000886,10000886,L2EG002EUU,01,18201,0,,
10000886,10000886,L2EG015EDU,02,06906,0,,
10000886,10000886,L2EG015EDU,02,01701,0,,
10000886,10000886,L3EG021IUU,01,11106,0,,
10000886,10000886,L3EG032EUU,01,11102,0,,
10000886,10000886,L3EG033EUU,01,11103,0,,
10000886,10000886,L3EG034EUU,01,11105,0,,
10000886,10000886,L7EG010FUU,01,06909,0,,
10000886,10000886,L7EG014FUU,01,13201,0,,
10000886,10000886,MEEA003MUU,01,10801,0,,
10000886,10000886,P1CA001MUU,01,09401,0,,
10000886,10000886,P1CA011MUU,01,09401,0,,
10000886,10000886,P1CA011MUU,01,09901,0,,
10000886,10000886,P1CA026MUU,01,09901,0,,
10000886,10000886,P1CA026MUU,01,09401,0,,
10000886,10000886,P1ED001MUU,01,09402,0,,
10000886,10000886,P1ED011MUU,01,09402,0,,
10000886,10000886,P1ED011MUU,01,09902,0,,
10000886,10000886,P1ED026MUU,01,09402,0,,
10000886,10000886,P1ED026MUU,01,09902,0,,
10000886,10000886,P2CA001MUU,01,09301,0,,
10000886,10000886,P2CA001MUU,01,03001,0,,
10000886,10000886,P2CA001MUU,01,08101,0,,
10000886,10000886,P2CA001MUU,01,10001,0,,
10000886,10000886,P2EA001MUU,01,20101,0,,
10000886,10000886,P2ED001MUU,01,09302,0,,
10000886,10000886,P2ED001MUU,01,10002,0,,
10000886,10000886,P2ED001MUU,01,03002,0,,
10000886,10000886,P2ED001MUU,01,08102,0,,
10000886,10000886,P2ED008MUU,01,03002,0,,
10000886,10000886,P2ED008MUU,01,10002,0,,
10000886,10000886,P2ED008MUU,01,09302,0,,
10000886,10000886,P2ED008MUU,01,08102,0,,
10000886,10000886,P2EG001MUU,01,09601,0,,
10000886,10000886,P2EG002MUU,01,20101,0,,
10000886,10000886,P2EG003MUU,01,14101,0,,
10000886,10000886,P2EG003MUU,01,12201,0,,
10000886,10000886,P2EG003MUU,02,14101,0,,
10000886,10000886,P2EG003MUU,02,12201,0,,
